"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences","temp_id","yearRecorded","protectedArea","IUCN_CAT","OECM","protectedAreaType","GOV_TYPE","OWNER_E","IUCN_Categ","decimalLatitude","decimalLongitude"
Elliottia pyroliflora,"(Bong.) S.W. Brim & P.F. Stevens",126553,Plantae,Tracheophyta,Magnoliopsida,Ericales,,,Ericaceae,Elliottia,,Elliottia pyroliflora,,species,iNaturalist,Observations,226243763,,https://www.inaturalist.org/observations/226243763,Eva van Emden,,,2024-06-29,2024,6,29,Human Observation,,,,British Columbia,Canada,CA,39,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,20051,2024,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.719475,-123.2094416667
Empetrum nigrum,"L.",76812,Plantae,Tracheophyta,Magnoliopsida,Ericales,,,Ericaceae,Empetrum,,Empetrum nigrum,,species,iNaturalist,Observations,179268685,,https://www.inaturalist.org/observations/179268685,Andrew Simon,,,2023-08-16,2023,8,16,Human Observation,,,,British Columbia,Canada,CA,10,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,20347,2023,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.659365,-123.0864433333
Empetrum nigrum,"L.",76812,Plantae,Tracheophyta,Magnoliopsida,Ericales,,,Ericaceae,Empetrum,,Empetrum nigrum,,species,iNaturalist,Observations,219677492,,https://www.inaturalist.org/observations/219677492,Erik Jackson,,,2024-05-30,2024,5,30,Human Observation,,,,British Columbia,Canada,CA,8,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,20349,2024,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6395240785,-123.1400186768
Erigeron peregrinus,"(Banks ex Pursh) Greene",133922,Plantae,Tracheophyta,Magnoliopsida,Asterales,,,Asteraceae,Erigeron,,Erigeron peregrinus,,species,iNaturalist,Observations,91480367,,https://www.inaturalist.org/observations/91480367,Matt M,,,2021-08-03,2021,8,3,Human Observation,,,,British Columbia,Canada,CA,16,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,21069,2021,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6732716667,-123.1026778333
Eriophorum angustifolium,"Honck.",127215,Plantae,Tracheophyta,Liliopsida,Poales,,,Cyperaceae,Eriophorum,,Eriophorum angustifolium,,species,iNaturalist,Observations,8897921,,https://www.inaturalist.org/observations/8897921,judith holm,,,2014-07-26,2014,7,26,Human Observation,,,,British Columbia,Canada,CA,86,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,21108,2014,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.637248,-123.137619
Erythranthe lewisii,"(Pursh) G.L. Nesom & N.S. Fraga",777190,Plantae,Tracheophyta,Magnoliopsida,Lamiales,,,Phrymaceae,Erythranthe,,Erythranthe lewisii,,species,iNaturalist,Observations,239120906,,https://www.inaturalist.org/observations/239120906,Rich Sobel,,,2024-08-31,2024,8,31,Human Observation,,,,British Columbia,Canada,CA,30,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,21552,2024,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6436883333,-123.0878916667
Euthamia graminifolia,"(L.) Nutt.",130989,Plantae,Tracheophyta,Magnoliopsida,Asterales,,,Asteraceae,Euthamia,,Euthamia graminifolia,,species,iNaturalist,Observations,93952097,,https://www.inaturalist.org/observations/93952097,Chloe and Trevor Van Loon,,,2021-08-28,2021,8,28,HUMAN_OBSERVATION,,,,British Columbia,Canada,CA,26486,,,,,,,,present,,,,,native,S3S4 (2015),,Chloe and Trevor Van Loon,,,,,,22037,2021,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.65157,-123.06817
Goodyera oblongifolia,"Raf.",50719,Plantae,Tracheophyta,Liliopsida,Asparagales,,,Orchidaceae,Goodyera,,Goodyera oblongifolia,,species,iNaturalist,Observations,68904850,,https://www.inaturalist.org/observations/68904850,acpto,,,2021-01-29,2021,1,29,Human Observation,,,,British Columbia,Canada,CA,357,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,26033,2021,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6680117753,-123.0950087264
Hemitomes congestum,"A. Gray",54663,Plantae,Tracheophyta,Magnoliopsida,Ericales,,,Ericaceae,Hemitomes,,Hemitomes congestum,,species,iNaturalist,Observations,126108225,,https://www.inaturalist.org/observations/126108225,Bobby Valentine,,,2022-07-12,2022,7,12,Human Observation,,,,British Columbia,Canada,CA,30,,,,,,,,present,,,,,native,S3S4 (2015),,,,,,,,26685,2022,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6206193253,-123.0733827432
Hieracium triste,"Willd. ex Spreng.",77419,Plantae,Tracheophyta,Magnoliopsida,Asterales,,,Asteraceae,Hieracium,,Hieracium triste,,species,iNaturalist,Observations,57491877,,https://www.inaturalist.org/observations/57491877,judith holm,,,2020-08-22,2020,8,22,Human Observation,,,,British Columbia,Canada,CA,,,,,,,,,present,,,,,native,S5 (2019),,,,,,,,27332,2020,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6405555556,-123.08
Juncus parryi,"Engelm.",77589,Plantae,Tracheophyta,Liliopsida,Poales,,,Juncaceae,Juncus,,Juncus parryi,,species,iNaturalist,Observations,57393146,,https://www.inaturalist.org/observations/57393146,judith holm,,,2020-08-22,2020,8,22,Human Observation,,,,British Columbia,Canada,CA,,,,,,,,,present,,,,,native,S5 (2019),,,,,,,,29939,2020,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6408033333,-123.07985
Juncus parryi,"Engelm.",77589,Plantae,Tracheophyta,Liliopsida,Poales,,,Juncaceae,Juncus,,Juncus parryi,,species,iNaturalist,Observations,57393246,,https://www.inaturalist.org/observations/57393246,judith holm,,,2020-08-22,2020,8,22,Human Observation,,,,British Columbia,Canada,CA,,,,,,,,,present,,,,,native,S5 (2019),,,,,,,,29940,2020,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.640895,-123.079995
Juncus parryi,"Engelm.",77589,Plantae,Tracheophyta,Liliopsida,Poales,,,Juncaceae,Juncus,,Juncus parryi,,species,iNaturalist,Observations,57451896,,https://www.inaturalist.org/observations/57451896,judith holm,,,2020-08-22,2020,8,22,Human Observation,,,,British Columbia,Canada,CA,,,,,,,,,present,,,,,native,S5 (2019),,,,,,,,29941,2020,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.64,-123.0822222222
Juniperus communis,"L.",873482,Plantae,Tracheophyta,Pinopsida,Pinales,,,Cupressaceae,Juniperus,,Juniperus communis,,species,iNaturalist,Observations,57489591,,https://www.inaturalist.org/observations/57489591,judith holm,,,2020-08-22,2020,8,22,Human Observation,,,,British Columbia,Canada,CA,,,,,,,,,present,,,,,native,S5 (2017),,,,,,,,30014,2020,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.641615,-123.0836733333
Kalmia microphylla var. occidentalis,"(Hook.) A.Heller",1035494,Plantae,Tracheophyta,Magnoliopsida,Ericales,,,Ericaceae,Kalmia,,Kalmia microphylla,occidentalis,varietas,iNaturalist,Observations,14497976,,https://www.inaturalist.org/observations/14497976,Ian Gazeley,,,2018-07-18,2018,7,18,HUMAN_OBSERVATION,,,,British Columbia,Canada,CA,238,,,,,,,,present,,,,,native,S5 (2020),,Ian Gazeley,,,,,,30109,2018,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.733734,-123.249933
Kalmia microphylla var. occidentalis,"(Hook.) A.Heller",1035494,Plantae,Tracheophyta,Magnoliopsida,Ericales,,,Ericaceae,Kalmia,,Kalmia microphylla,occidentalis,varietas,iNaturalist,Observations,14497976,,https://www.inaturalist.org/observations/14497976,Ian Gazeley,,,2018-07-18,2018,7,18,Human Observation,,,,British Columbia,Canada,CA,238,,,,,,,,present,,,,,native,S5 (2020),,,,,,,,30146,2018,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.733734223,-123.2499330213
Kalmia procumbens,"(L.) Gift, Kron & P.F.Stevens",204337,Plantae,Tracheophyta,Magnoliopsida,Ericales,,,Ericaceae,Kalmia,,Kalmia procumbens,,species,iNaturalist,Observations,229584923,,https://www.inaturalist.org/observations/229584923,Nancy Henderson,,,2024-07-14,2024,7,14,Human Observation,,,,British Columbia,Canada,CA,12,,,,,,,,present,,,,,native,S5 (2019),,,,,,,,30238,2024,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6624,-123.0924
Leptarrhena pyrolifolia,"(D. Don) R. Br. ex Ser.",128870,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,,,Saxifragaceae,Leptarrhena,,Leptarrhena pyrolifolia,,species,iNaturalist,Observations,57496729,,https://www.inaturalist.org/observations/57496729,judith holm,,,2020-08-22,2020,8,22,Human Observation,,,,British Columbia,Canada,CA,,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,31056,2020,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6436216667,-123.0790616667
Luetkea pectinata,"(Pursh) Kuntze.",77842,Plantae,Tracheophyta,Magnoliopsida,Rosales,,,Rosaceae,Luetkea,,Luetkea pectinata,,species,iNaturalist,Observations,91480457,,https://www.inaturalist.org/observations/91480457,Matt M,,,2021-08-03,2021,8,3,HUMAN_OBSERVATION,,,,British Columbia,Canada,CA,24,,,,,,,,present,,,,,native,S5 (2015),,Matt M,,,,,,32632,2021,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.673942,-123.104303
Luetkea pectinata,"(Pursh) Kuntze.",77842,Plantae,Tracheophyta,Magnoliopsida,Rosales,,,Rosaceae,Luetkea,,Luetkea pectinata,,species,iNaturalist,Observations,14758493,,https://www.inaturalist.org/observations/14758493,Samantha Leigh,,,2018-07-22,2018,7,22,HUMAN_OBSERVATION,,,,British Columbia,Canada,CA,,,,,,,,,present,,,,,native,S5 (2015),,Samantha Leigh,,,,,,32715,2018,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.645279,-123.081108
Luetkea pectinata,"(Pursh) Kuntze.",77842,Plantae,Tracheophyta,Magnoliopsida,Rosales,,,Rosaceae,Luetkea,,Luetkea pectinata,,species,iNaturalist,Observations,179286291,,https://www.inaturalist.org/observations/179286291,Andrew Simon,,,2023-08-15,2023,8,15,Human Observation,,,,British Columbia,Canada,CA,10,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,32728,2023,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.659545,-123.0851266667
Luetkea pectinata,"(Pursh) Kuntze.",77842,Plantae,Tracheophyta,Magnoliopsida,Rosales,,,Rosaceae,Luetkea,,Luetkea pectinata,,species,iNaturalist,Observations,179268683,,https://www.inaturalist.org/observations/179268683,Andrew Simon,,,2023-08-16,2023,8,16,Human Observation,,,,British Columbia,Canada,CA,10,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,32729,2023,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6595333333,-123.0858633333
Luetkea pectinata,"(Pursh) Kuntze.",77842,Plantae,Tracheophyta,Magnoliopsida,Rosales,,,Rosaceae,Luetkea,,Luetkea pectinata,,species,iNaturalist,Observations,219677503,,https://www.inaturalist.org/observations/219677503,Erik Jackson,,,2024-05-30,2024,5,30,Human Observation,,,,British Columbia,Canada,CA,8,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,32747,2024,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6386934238,-123.1407021056
Luetkea pectinata,"(Pursh) Kuntze.",77842,Plantae,Tracheophyta,Magnoliopsida,Rosales,,,Rosaceae,Luetkea,,Luetkea pectinata,,species,iNaturalist,Observations,91480457,,https://www.inaturalist.org/observations/91480457,Matt M,,,2021-08-03,2021,8,3,Human Observation,,,,British Columbia,Canada,CA,24,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,32826,2021,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6739416667,-123.1043028333
Luetkea pectinata,"(Pursh) Kuntze.",77842,Plantae,Tracheophyta,Magnoliopsida,Rosales,,,Rosaceae,Luetkea,,Luetkea pectinata,,species,iNaturalist,Observations,14758493,,https://www.inaturalist.org/observations/14758493,Samantha Leigh,,,2018-07-22,2018,7,22,Human Observation,,,,British Columbia,Canada,CA,,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,32860,2018,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6452789307,-123.0811080933
Lupinus arcticus ssp. subalpinus,"S. Watson",236818,Plantae,Tracheophyta,Magnoliopsida,Fabales,,,Fabaceae,Lupinus,,Lupinus arcticus,subalpinus,subspecies,iNaturalist,Observations,57378962,,https://www.inaturalist.org/observations/57378962,judith holm,,,2020-08-22,2020,8,22,Human Observation,,,,British Columbia,Canada,CA,122,,,,,,,,present,,,,,native,S5 (2000),,,,,,,,33045,2020,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6402256521,-123.0800377903
Luzula hitchcockii,"HÃ¤met-Ahti",143686,Plantae,Tracheophyta,Liliopsida,Poales,,,Juncaceae,Luzula,,Luzula hitchcockii,,species,iNaturalist,Observations,14702095,,https://www.inaturalist.org/observations/14702095,judith holm,,,2018-07-21,2018,7,21,Human Observation,,,,British Columbia,Canada,CA,21,,,,,,,,present,,,,,native,S5 (2019),,,,,,,,33372,2018,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,50.01385,-123.242693
Luzula parviflora ssp. parviflora,"(Ehrh.) Desv",80007,Plantae,Tracheophyta,Liliopsida,Poales,,,Juncaceae,Luzula,,Luzula parviflora,parviflora,subspecies,iNaturalist,Observations,14702127,,https://www.inaturalist.org/observations/14702127,judith holm,,,2018-07-21,2018,7,21,Human Observation,,,,British Columbia,Canada,CA,21,,,,,,,,present,,,,,native,S5 (2020),,,,,,,,33427,2018,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,50.01385,-123.242693
Lysichiton americanus,"HultÃ©n & H.St.John",48537,Plantae,Tracheophyta,Liliopsida,Alismatales,,,Araceae,Lysichiton,,Lysichiton americanus,,species,iNaturalist,Observations,160650521,,https://www.inaturalist.org/observations/160650521,ingridlustig,,,2023-05-08,2023,5,8,Human Observation,,,,British Columbia,Canada,CA,24510,,,,,,,,present,,,,,native,S5 (2019),,,,,,,,34391,2023,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6302980888,-123.1053792587
Lysimachia thyrsiflora,"L.",77917,Plantae,Tracheophyta,Magnoliopsida,Ericales,,,Primulaceae,Lysimachia,,Lysimachia thyrsiflora,,species,iNaturalist,Observations,126108604,,https://www.inaturalist.org/observations/126108604,Bobby Valentine,,,2022-07-13,2022,7,13,Human Observation,,,,British Columbia,Canada,CA,5,,,,,,,,present,,,,,native,S4S5 (2015),,,,,,,,35109,2022,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.7116446379,-123.2696649691
Micranthes ferruginea,"(Graham) Brouillet & Gornall",78024,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,,,Saxifragaceae,Micranthes,,Micranthes ferruginea,,species,iNaturalist,Observations,14758228,,https://www.inaturalist.org/observations/14758228,Samantha Leigh,,,2018-07-22,2018,7,22,HUMAN_OBSERVATION,,,,British Columbia,Canada,CA,,,,,,,,,present,,,,,native,S5 (2015),,citizen1,,,,,,36314,2018,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.645279,-123.080559
Micranthes ferruginea,"(Graham) Brouillet & Gornall",78024,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,,,Saxifragaceae,Micranthes,,Micranthes ferruginea,,species,iNaturalist,Observations,91480393,,https://www.inaturalist.org/observations/91480393,Matt M,,,2021-08-03,2021,8,3,Human Observation,,,,British Columbia,Canada,CA,12,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,36524,2021,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6700998949,-123.1031129263
Micranthes ferruginea,"(Graham) Brouillet & Gornall",78024,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,,,Saxifragaceae,Micranthes,,Micranthes ferruginea,,species,iNaturalist,Observations,14758228,,https://www.inaturalist.org/observations/14758228,Samantha Leigh,,,2018-07-22,2018,7,22,Human Observation,,,,British Columbia,Canada,CA,,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,36551,2018,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6452789307,-123.0805587769
Micranthes ferruginea,"(Graham) Brouillet & Gornall",78024,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,,,Saxifragaceae,Micranthes,,Micranthes ferruginea,,species,iNaturalist,Observations,226283944,,https://www.inaturalist.org/observations/226283944,Sara Bucovaz,,,2024-06-30,2024,6,30,Human Observation,,,,British Columbia,Canada,CA,3,,,,,,,,present,,,,,native,S5 (2015),,,,,,,,36553,2024,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.71387866,-123.20624782
Micranthes nelsoniana var. cascadensis,"(D. Don) Small",357961,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,,,Saxifragaceae,Micranthes,,Micranthes nelsoniana,cascadensis,varietas,iNaturalist,Observations,57804525,,https://www.inaturalist.org/observations/57804525,judith holm,,,2020-08-26,2020,8,26,Human Observation,,,,British Columbia,Canada,CA,,,,,,,,,present,,,,,native,S5 (2000),,,,,,,,36746,2020,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.672915,-123.09993
Micranthes tolmiei,"(Torr. & A. Gray) Brouillet & Gornall",78032,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,,,Saxifragaceae,Micranthes,,Micranthes tolmiei,,species,iNaturalist,Observations,179268681,,https://www.inaturalist.org/observations/179268681,Andrew Simon,,,2023-08-16,2023,8,16,Human Observation,,,,British Columbia,Canada,CA,10,,,,,,,,present,,,,,native,S4 (2015),,,,,,,,36784,2023,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.65952,-123.0858133333
Micranthes tolmiei,"(Torr. & A. Gray) Brouillet & Gornall",78032,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,,,Saxifragaceae,Micranthes,,Micranthes tolmiei,,species,iNaturalist,Observations,8898734,,https://www.inaturalist.org/observations/8898734,judith holm,,,2014-07-26,2014,7,26,Human Observation,,,,British Columbia,Canada,CA,86,,,,,,,,present,,,,,native,S4 (2015),,,,,,,,36796,2014,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.639972,-123.112514
Micranthes tolmiei,"(Torr. & A. Gray) Brouillet & Gornall",78032,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,,,Saxifragaceae,Micranthes,,Micranthes tolmiei,,species,iNaturalist,Observations,8898812,,https://www.inaturalist.org/observations/8898812,judith holm,,,2014-07-26,2014,7,26,Human Observation,,,,British Columbia,Canada,CA,86,,,,,,,,present,,,,,native,S4 (2015),,,,,,,,36797,2014,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.639527,-123.111269
Micranthes tolmiei,"(Torr. & A. Gray) Brouillet & Gornall",78032,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,,,Saxifragaceae,Micranthes,,Micranthes tolmiei,,species,iNaturalist,Observations,57394054,,https://www.inaturalist.org/observations/57394054,judith holm,,,2020-08-22,2020,8,22,Human Observation,,,,British Columbia,Canada,CA,,,,,,,,,present,,,,,native,S4 (2015),,,,,,,,36800,2020,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6408033333,-123.07985
Micranthes tolmiei,"(Torr. & A. Gray) Brouillet & Gornall",78032,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,,,Saxifragaceae,Micranthes,,Micranthes tolmiei,,species,iNaturalist,Observations,175144226,,https://www.inaturalist.org/observations/175144226,Nancy Henderson,,,2023-07-26,2023,7,26,Human Observation,,,,British Columbia,Canada,CA,4,,,,,,,,present,,,,,native,S4 (2015),,,,,,,,36808,2023,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.63853,-123.0949471667
Monotropa hypopitys,"L.",59986,Plantae,Tracheophyta,Magnoliopsida,Ericales,,,Ericaceae,Monotropa,,Monotropa hypopitys,,species,iNaturalist,Observations,97463249,,https://www.inaturalist.org/observations/97463249,nnhenderson,,,2020-07-11,2020,7,11,HUMAN_OBSERVATION,,,,British Columbia,Canada,CA,2534179,,,,,,,,present,,,,,native,S3S4 (2001),,David,,,,,,36920,2020,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.617154,-123.098618
Pectiantia pentandra,"(Hook.) Rydb.",1424153,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,,,Saxifragaceae,Pectiantia,,Pectiantia pentandra,,species,iNaturalist,Observations,14702247,,https://www.inaturalist.org/observations/14702247,judith holm,,,2018-07-21,2018,7,21,Human Observation,,,,British Columbia,Canada,CA,21,,,,,,,,present,,,,,native,S5 (2019),,,,,,,,40565,2018,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,50.01385,-123.242693
Penstemon davidsonii var. menziesii,"Greene",242057,Plantae,Tracheophyta,Magnoliopsida,Lamiales,,,Plantaginaceae,Penstemon,,Penstemon davidsonii,menziesii,varietas,iNaturalist,Observations,148153028,,https://www.inaturalist.org/observations/148153028,judith holm,,,2012-08-04,2012,8,4,Human Observation,,,,British Columbia,Canada,CA,122,,,,,,,,present,,,,,native,S4 (2001),,,,,,,,40678,2012,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6394352614,-123.1395198817
Penstemon davidsonii var. menziesii,"Greene",242057,Plantae,Tracheophyta,Magnoliopsida,Lamiales,,,Plantaginaceae,Penstemon,,Penstemon davidsonii,menziesii,varietas,iNaturalist,Observations,6033945,,https://www.inaturalist.org/observations/6033945,judith holm,,,2012-08-15,2012,8,15,Human Observation,,,,British Columbia,Canada,CA,686,,,,,,,,present,,,,,native,S4 (2001),,,,,,,,40679,2012,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.638243,-123.139572
Penstemon davidsonii var. menziesii,"Greene",242057,Plantae,Tracheophyta,Magnoliopsida,Lamiales,,,Plantaginaceae,Penstemon,,Penstemon davidsonii,menziesii,varietas,iNaturalist,Observations,57469077,,https://www.inaturalist.org/observations/57469077,judith holm,,,2020-08-22,2020,8,22,Human Observation,,,,British Columbia,Canada,CA,,,,,,,,,present,,,,,native,S4 (2001),,,,,,,,40681,2020,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6418783333,-123.0836916667
Penstemon davidsonii var. menziesii,"Greene",242057,Plantae,Tracheophyta,Magnoliopsida,Lamiales,,,Plantaginaceae,Penstemon,,Penstemon davidsonii,menziesii,varietas,iNaturalist,Observations,230656387,,https://www.inaturalist.org/observations/230656387,Morgan McMullen,,,2024-07-20,2024,7,20,Human Observation,,,,British Columbia,Canada,CA,30,,,,,,,,present,,,,,native,S4 (2001),,,,,,,,40692,2024,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6348333333,-123.0862805
Phacelia sericea var. sericea,"(Graham) A. Gray",237781,Plantae,Tracheophyta,Magnoliopsida,Boraginales,,,Boraginaceae,Phacelia,,Phacelia sericea,sericea,varietas,iNaturalist,Observations,228707044,,https://www.inaturalist.org/observations/228707044,Eva van Emden,,,2024-07-10,2024,7,10,Human Observation,,,,British Columbia,Canada,CA,244,,,,,,,,present,,,,,native,S5 (2020),,,,,,,,41061,2024,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.6350286522,-123.0892086704
Phegopteris connectilis,"(Michx.) Watt",122082,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,,,Thelypteridaceae,Phegopteris,,Phegopteris connectilis,,species,iNaturalist,Observations,82963513,,https://www.inaturalist.org/observations/82963513,Rachel Munger,,,2021-06-13,2021,6,13,HUMAN_OBSERVATION,,,,British Columbia,Canada,CA,9948,,,,,,,,present,,,,,native,S5 (2019),,Rachel Munger,,,,,,41160,2021,Sea To Sky Wildland Zones,N/A,Yes,Sea To Sky Wildland Zones,Sub-national Government,Government of British Columbia,OECM,49.634808,-123.141945
